gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B cells	C2: C1q+IL18+MCs	CD56brightCD16- NK cells	CD56dimCD16+ NK cells	CD8+ Exhausted T	CD8+ GZMB+ T	CD8+ GZMK+ T	MAIT	Naive T	Plasma cells	Treg	gd T
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS0A13FF479	0.004	0.062	0.004	0.005	0.007	0.002	0.005	0.004	0.005	0.001	0.01	0.005
IL19	Q9UHD0	False	IL19_HUMAN		CPI-CS07DF0B644	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.002	0.001	0.0
IL21	Q9HBE4	False	IL21_HUMAN		CPI-CS08C1C42FF	0.0	0.0	0.001	0.0	0.002	0.002	0.002	0.0	0.012	0.001	0.01	0.009
IL22	Q9GZX6	False	IL22_HUMAN		CPI-CS0EB4E25E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.001	0.004
IL26	Q9NPH9	False	IL26_HUMAN		CPI-CS0F1386400	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.048	0.006	0.0	0.003	0.014
IL33	O95760	False	IL33_HUMAN		CPI-CS0552A7387	0.001	0.005	0.002	0.003	0.004	0.001	0.002	0.0	0.003	0.002	0.002	0.0
IL36G	Q9NZH8	False	IL36G_HUMAN		CPI-CS03959C2DF	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
IL37	Q9NZH6	False	IL37_HUMAN		CPI-CS0EF619259	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0
IL3	P08700	False	IL3_HUMAN		CPI-CS0784DAA1D	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.004
IL6	P05231	False	IL6_HUMAN		CPI-CS023BD53E7	0.091	0.029	0.0	0.001	0.001	0.0	0.001	0.0	0.002	0.073	0.002	0.0
IL7	P13232	False	IL7_HUMAN		CPI-CS08B606C20	0.086	0.002	0.004	0.013	0.004	0.02	0.002	0.005	0.007	0.027	0.063	0.007
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-CS0E318EE6C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS01D785DBA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS0883B7EE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS06A0B20BD	0.021	0.001	0.062	0.015	0.033	0.006	0.022	0.029	0.025	0.016	0.005	0.032
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0D1AE5C79	0.021	0.001	0.062	0.015	0.033	0.006	0.022	0.029	0.025	0.016	0.005	0.032
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.021	0.001	0.062	0.015	0.033	0.006	0.022	0.029	0.025	0.016	0.005	0.032
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.021	0.001	0.062	0.015	0.033	0.006	0.022	0.029	0.025	0.016	0.005	0.032
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.021	0.001	0.062	0.015	0.033	0.006	0.022	0.029	0.025	0.016	0.005	0.032
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.021	0.001	0.062	0.015	0.033	0.006	0.022	0.029	0.025	0.016	0.005	0.032
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.021	0.001	0.062	0.015	0.033	0.006	0.022	0.029	0.025	0.016	0.005	0.032
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0907A7598	0.005	0.002	0.0	0.007	0.005	0.004	0.008	0.005	0.006	0.009	0.001	0.006
FGF9	P31371	False	FGF9_HUMAN		CPI-SS07A9A501C	0.005	0.002	0.0	0.007	0.005	0.004	0.008	0.005	0.006	0.009	0.001	0.006
CD83	Q01151	False	CD83_HUMAN		CPI-SS00D9A0644	1.76	1.318	0.342	0.164	0.229	0.184	0.078	0.305	0.223	1.151	0.438	0.453
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02E314589	0.007	0.01	0.001	0.017	0.004	0.014	0.004	0.008	0.006	0.001	0.003	0.005
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02C29C238	0.007	0.01	0.001	0.017	0.004	0.014	0.004	0.008	0.006	0.001	0.003	0.005
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS03F821467	0.007	0.01	0.001	0.017	0.004	0.014	0.004	0.008	0.006	0.001	0.003	0.005
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.0	0.004	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
FGF22	Q9HCT0	False	FGF22_HUMAN		CPI-SS0EE9E214A	0.002	0.001	0.002	0.002	0.003	0.0	0.002	0.002	0.002	0.003	0.001	0.002
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	0.049	0.043	0.043	0.035	0.057	0.059	0.018	0.053	0.052	0.017	0.055	0.043
FGF20	Q9NP95	False	FGF20_HUMAN		CPI-SS0BE5B4FCD	0.001	0.004	0.01	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.003
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D4F593F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.005	0.002	0.05	0.002	0.114	0.012	0.032	0.086	0.062	0.002	0.012	0.066
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.001	0.006	0.001	0.003	0.002	0.0	0.004	0.0	0.002	0.003	0.001	0.003
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.002	0.0	0.001	0.001	0.002	0.004	0.002	0.002	0.002	0.001	0.001	0.003
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.001	0.002	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.0	0.009
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.012	0.155	0.098	0.113	0.047	0.079	0.04	0.106	0.06	0.016	0.035	0.103
OSM	P13725	False	ONCM_HUMAN		CPI-CS06D50EBF8	0.012	0.155	0.098	0.113	0.047	0.079	0.04	0.106	0.06	0.016	0.035	0.103
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.001	0.508	0.03	0.001	0.002	0.005	0.001	0.01	0.008	0.0	0.008	0.029
AGRN	O00468	False	AGRIN_HUMAN		CPI-CS04D748A7D	0.005	0.008	0.008	0.006	0.006	0.01	0.003	0.006	0.006	0.005	0.009	0.016
FPR2	P25090	False	FPR2_HUMAN		CPI-CS0C94B5884	0.001	0.008	0.0	0.001	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-CS0FC36F030	0.001	0.008	0.0	0.001	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS030BB46BB	0.001	0.008	0.0	0.001	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0F66EA6BE	0.001	0.008	0.0	0.001	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS05F45873A	0.001	0.008	0.0	0.001	0.0	0.001	0.002	0.0	0.0	0.001	0.0	0.0
FPR1	P21462	False	FPR1_HUMAN		CPI-SS0F739D3DB	0.004	0.033	0.002	0.003	0.003	0.005	0.006	0.005	0.003	0.005	0.001	0.006
FPR3	P25089	False	FPR3_HUMAN		CPI-SS06CCF5A54	0.002	0.03	0.0	0.002	0.002	0.002	0.002	0.0	0.002	0.001	0.002	0.003
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS027E12A36	0.0	0.005	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS04E690D72	0.0	0.005	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS05D7900BF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APOBR	Q0VD83	False	APOBR_HUMAN		CPI-SS00BE17C71	0.004	0.082	0.087	0.086	0.048	0.064	0.024	0.059	0.034	0.003	0.011	0.088
THRB	P10828	False	THB_HUMAN		CPI-CS0245870E9	0.008	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.003	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS01F46C4AB	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0734D2DA8	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0BF15C2D4	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0F103D7A7	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0102731DE	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS07447802E	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS001BD48FB	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0D2044B87	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0D5AAA463	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0E161B905	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS02879E156	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0A21B9682	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS001D0E553	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS042439610	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS062CEFDBE	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS02CFD3215	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS05E7290A6	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0851A1599	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0514C14A6	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS050373228	0.002	0.001	0.004	0.002	0.002	0.001	0.003	0.003	0.002	0.002	0.001	0.0
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS00E2C8381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0F1E79A03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS02ADD742C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0A93EEAEB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0429E615A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS002CC4C02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS01E6C2BB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0DF9024C0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS036707F4C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0FE9D6F11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0CCE526F7	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS007954822	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0123EE122	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0EBBBD522	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS01072357C	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0961DD05D	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS02704D1B8	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0A10C2A8F	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0EE63435D	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS03BC3A729	0.002	0.0	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.0	0.0	0.0
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0F05B138C	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS03F33B34C	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0F41AC8EC	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS00877D499	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0C283076A	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0D861FC88	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0C95AC883	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0E9BE6A4E	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0661CE946	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS08F783A87	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS08643DD8A	0.004	0.001	0.007	0.003	0.004	0.005	0.005	0.002	0.004	0.003	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0CD97BA9B	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS03C93A8FE	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0F5CC57E2	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS04662DF1A	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS09BDB5618	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0BE97E181	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS017D5AA63	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0146C75AD	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS068E97BDA	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0D10CE481	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS010F961E8	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS02682D84C	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0D192A275	0.001	0.001	0.0	0.002	0.002	0.001	0.003	0.006	0.002	0.0	0.004	0.001
SLAMF1	Q13291	False	SLAF1_HUMAN		CPI-SS0097929A7	0.112	0.008	0.022	0.009	0.215	0.094	0.095	0.589	0.327	0.04	0.602	0.139
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.001	0.001	0.001	0.001	0.001	0.006	0.001	0.002	0.001	0.002	0.001	0.0
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0331C5A49	0.001	0.001	0.001	0.001	0.001	0.006	0.001	0.002	0.001	0.002	0.001	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.012	0.002	0.006	0.0	0.0	0.0	0.0	0.0	0.001	0.004	0.001	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0E7CBFD03	0.0	0.003	0.0	0.001	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.002
AMH	P03971	False	MIS_HUMAN		CPI-CS0724C54D2	0.001	0.001	0.0	0.001	0.002	0.002	0.0	0.0	0.001	0.0	0.001	0.001
AMH	P03971	False	MIS_HUMAN		CPI-CS0F32EB9F1	0.001	0.001	0.0	0.001	0.002	0.002	0.0	0.0	0.001	0.0	0.001	0.001
AMH	P03971	False	MIS_HUMAN		CPI-CS0B5D1E156	0.001	0.001	0.0	0.001	0.002	0.002	0.0	0.0	0.001	0.0	0.001	0.001
MICB	Q29980	False	MICB_HUMAN		CPI-CS088059426	0.049	0.024	0.059	0.051	0.069	0.077	0.022	0.066	0.043	0.018	0.041	0.081
MICA	Q29983	False	MICA_HUMAN		CPI-CS0125C709C	0.032	0.08	0.051	0.054	0.063	0.06	0.049	0.062	0.055	0.025	0.063	0.055
RAET1G	Q6H3X3	False	RET1G_HUMAN		CPI-CS0EFC3DBAF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAET1E	Q8TD07	False	N2DL4_HUMAN		CPI-CS0900D8465	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-CS04AC85773	0.0	0.0	0.004	0.006	0.005	0.004	0.006	0.005	0.003	0.002	0.002	0.005
ULBP2	Q9BZM5	False	N2DL2_HUMAN		CPI-CS0CF4B0B76	0.012	0.013	0.032	0.055	0.06	0.07	0.037	0.059	0.041	0.009	0.017	0.034
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-CS036E570BB	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.001	0.0	0.002	0.001
RETN	Q9HD89	False	RETN_HUMAN		CPI-SS0EECD7662	0.01	0.118	0.018	0.01	0.013	0.013	0.008	0.008	0.012	0.007	0.014	0.014
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.004	0.136	0.053	0.07	0.053	0.086	0.031	0.032	0.067	0.006	0.038	0.079
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS075189979	0.0	0.0	0.239	0.146	0.007	0.048	0.007	0.018	0.002	0.001	0.012	0.135
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS039799099	0.0	0.0	0.239	0.146	0.007	0.048	0.007	0.018	0.002	0.001	0.012	0.135
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.121	0.104	0.101	0.06	0.08	0.105	0.028	0.119	0.081	0.085	0.06	0.079
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.121	0.104	0.101	0.06	0.08	0.105	0.028	0.119	0.081	0.085	0.06	0.079
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	0.121	0.104	0.101	0.06	0.08	0.105	0.028	0.119	0.081	0.085	0.06	0.079
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.039	0.016	0.018	0.013	0.01	0.016	0.003	0.013	0.008	0.017	0.006	0.017
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.039	0.016	0.018	0.013	0.01	0.016	0.003	0.013	0.008	0.017	0.006	0.017
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.039	0.016	0.018	0.013	0.01	0.016	0.003	0.013	0.008	0.017	0.006	0.017
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.001	0.002	0.0	0.001	0.0	0.002	0.001	0.002	0.001	0.0	0.0	0.001
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.001	0.002	0.0	0.001	0.0	0.002	0.001	0.002	0.001	0.0	0.0	0.001
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	0.001	0.002	0.0	0.001	0.0	0.002	0.001	0.002	0.001	0.0	0.0	0.001
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	0.001	0.002	0.0	0.001	0.0	0.002	0.001	0.002	0.001	0.0	0.0	0.001
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.001	0.002	0.0	0.001	0.0	0.002	0.001	0.002	0.001	0.0	0.0	0.001
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.001	0.002	0.0	0.001	0.0	0.002	0.001	0.002	0.001	0.0	0.0	0.001
